Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02002878,E02002890,86,0,4,0,46,0,0,28,2,0,6,0,6087.2644090093345,0.023709984416784177
E02002878,E02002892,67,0,0,0,22,1,1,30,2,6,5,0,3345.5558627094833,0.02595625893837194
E02002878,E02002893,52,0,0,0,22,0,0,22,7,1,0,0,3991.36123540937,0.02977273174543815
E02002878,E02002894,14,0,0,0,5,0,0,7,0,0,2,0,3602.571727870748,0.0308669494154914
E02002878,E02002895,37,0,2,0,19,0,0,12,0,2,2,0,5018.573464610157,0.019880900607813484
E02002878,E02002896,38,0,0,0,11,0,1,21,3,1,1,0,7470.894613187149,0.039297820991140237
E02002878,E02002898,158,0,0,1,53,0,3,72,11,13,5,0,5437.935593294526,0.033707292727134415
E02002878,E02002899,24,0,0,0,10,0,1,9,1,1,1,1,6037.732567871504,0.027545355072743163
E02002878,E02006904,193,0,24,1,85,2,5,59,4,3,9,1,6907.890914271662,0.014358224085265488
E02002878,E02006905,63,0,1,0,18,0,2,30,10,1,1,0,7404.39131944762,0.0241705151609701
E02002879,E02002868,11,0,0,0,2,0,0,8,1,0,0,0,5070.222445377449,0.020133908267600642
E02002879,E02002869,42,0,1,0,11,0,0,20,6,0,2,2,4681.818487092744,0.03076457974517728
E02002879,E02002871,26,0,0,0,3,0,1,19,1,2,0,0,3323.8119205108187,0.02793032735262093
E02002879,E02002872,55,0,3,0,16,1,0,29,0,2,4,0,4182.929842931293,0.029033083866666535
E02002879,E02002874,175,0,0,0,20,1,0,59,4,9,81,1,2117.769021911356,0.018894764170616668
E02002879,E02002875,38,0,0,0,3,0,0,16,3,1,14,1,1850.9768147418108,0.03582502001808721
E02002879,E02002876,42,0,0,0,8,1,1,16,2,6,8,0,2022.4642918477498,0.039715113718500346
E02002879,E02002877,76,0,0,0,5,0,0,34,6,2,28,1,1286.1833813098776,0.02721141411947572
E02002879,E02002879,174,0,3,1,17,0,0,78,9,3,60,3,0,0.022082545242607353
E02002879,E02002881,42,0,0,0,5,0,0,31,2,2,2,0,4945.644379229809,NaN
E02002879,E02002882,36,0,1,0,6,0,0,14,1,2,12,0,1955.9866763529942,0.014870765927054
E02002879,E02002883,27,0,0,0,4,2,0,17,1,2,1,0,3947.551638369063,0.019211754009478155
E02002879,E02002884,97,0,1,1,17,0,0,35,2,1,40,0,1020.4881469662955,0.03103651498430163
E02002879,E02002885,99,0,0,0,13,0,0,43,4,6,33,0,1557.5772255939705,0.04904047101455952
E02002879,E02002886,44,0,0,0,4,1,3,22,3,7,4,0,2636.4613138065506,0.02536965426909869
E02002879,E02002887,25,0,0,0,4,0,0,14,3,2,2,0,4909.447447371634,0.021480363484691165
E02002879,E02002888,25,0,0,0,5,1,0,12,4,1,1,1,3437.2170538735554,0.020957868627280204
E02002879,E02002889,179,0,9,0,80,5,2,49,7,4,20,3,2503.569967754951,0.02676950501551184
E02002879,E02002890,190,0,3,0,101,0,1,48,7,9,21,0,3044.7848697749223,0.036258914000456284
E02002879,E02002892,23,0,0,0,6,0,0,11,1,4,1,0,6357.889998674872,0.018034002889508096
E02002879,E02002893,57,0,0,0,8,0,1,32,4,1,11,0,2720.7378549731407,0.026864490635401087
E02002879,E02002894,12,0,0,0,1,0,0,7,2,1,1,0,4818.601770722163,0.030205307981950983
E02002879,E02002895,90,0,4,1,39,0,1,34,2,4,5,0,3214.8506972744053,0.04315214094522813
E02002879,E02002896,89,0,2,0,27,1,0,45,2,6,6,0,4513.139672297194,0.03264141431594156
E02002879,E02002898,185,0,2,0,48,0,3,96,20,9,7,0,4211.475807135928,0.02362010421152296
E02002879,E02002899,57,0,1,1,8,0,1,35,5,4,2,0,6586.868418401698,0.03253996524385365
E02002879,E02006834,16,0,1,0,7,0,0,5,2,0,1,0,4338.708812142037,0.030734224010236438
E02002879,E02006835,18,0,0,0,5,0,0,9,2,1,1,0,5448.55924073798,0.031216197884706646
E02002879,E02006904,451,0,34,2,207,3,2,119,16,12,54,2,3998.291982847023,0.027040122123307978
E02002879,E02006905,119,0,1,0,32,1,0,68,7,8,2,0,4785.335345549979,0.018108997058202122
E02002880,E02002868,13,0,0,0,7,0,0,3,1,0,2,0,5923.579297279801,0.055551045373891966
E02002880,E02002869,61,0,0,0,17,2,0,29,6,5,2,0,4735.4428731087855,0.05396816625426275
E02002880,E02002871,13,0,0,0,5,0,0,7,0,0,1,0,4177.168772413172,0.02307784330798717
E02002880,E02002872,71,0,0,0,12,0,1,37,4,4,12,1,3978.407498557736,0.017473378394408427
E02002880,E02002874,59,0,0,0,14,0,1,30,9,2,1,2,4757.533112931489,0.021781771978855852
E02002880,E02002875,27,0,0,0,1,0,0,19,4,1,2,0,2929.537385675517,0.017426351728585025
E02002880,E02002876,65,0,0,0,7,1,1,26,5,3,21,1,2174.9382290106837,0.020725898563632744
E02002880,E02002877,24,0,0,0,8,0,0,12,3,0,1,0,4732.24550710392,0.017615798453030355
E02002880,E02002878,61,0,1,1,7,0,0,18,4,1,29,0,1248.1513126322438,0.021594487578134
E02002880,E02002879,36,0,0,0,9,2,0,16,4,0,5,0,3446.062125794041,0.03984645467964179
E02002880,E02002880,70,0,0,0,11,0,0,18,7,5,26,3,0,0.027864060418863242
E02002880,E02002881,40,0,0,1,5,0,2,19,4,1,7,1,1640.2550821571324,0.021800516788097257
E02002880,E02002884,39,0,1,1,10,0,0,18,1,4,4,0,3659.1830233780047,0.026354193108860818
E02002880,E02002885,53,0,0,0,15,0,0,22,4,5,7,0,2667.695566075249,0.027545355072743163
E02002880,E02002886,84,0,0,0,16,2,0,29,4,3,30,0,1180.8601450828676,0.02305681602479125
E02002880,E02002887,151,0,1,0,16,1,0,44,8,6,75,0,1935.864613241739,0.026017146685659007
E02002880,E02002888,12,0,0,0,5,0,0,6,1,0,0,0,5804.851036992232,0.015478434834836088
E02002880,E02002889,74,0,1,0,38,0,2,24,3,2,2,2,3536.929161773602,0.02542536188089403
E02002880,E02002890,117,0,4,0,72,0,1,28,1,3,7,1,4969.128228539531,0.026663696504566146
E02002880,E02002892,49,0,0,0,11,0,0,25,5,4,4,0,3085.727807832072,0.023124072986110786
E02002880,E02002893,48,0,0,0,14,1,0,24,3,0,6,0,2873.225054939564,0.01978005387841114
E02002880,E02002895,49,0,2,1,24,0,1,10,5,2,4,0,3900.4372841403547,0.018679261727718333
E02002880,E02002896,51,0,1,0,18,0,3,25,3,1,0,0,6352.758432717345,0.023332816547222458
E02002880,E02002898,168,0,0,1,66,0,4,55,26,10,3,3,4319.799412824722,0.025477052779168678
E02002880,E02002899,44,0,0,0,9,0,1,24,4,3,3,0,5076.157642659131,0.017061349790676705
E02002880,E02006904,215,0,2,1,110,2,2,62,14,10,12,0,5789.754733801859,0.018156600667895144
E02002880,E02006905,87,0,0,0,24,2,0,52,4,3,2,0,6286.2551389778155,0.02327296686961682
E02002881,E02002869,50,0,0,0,18,0,0,22,5,2,3,0,5460.072228569253,0.02737367771589574
E02002881,E02002871,15,0,0,0,5,0,1,6,1,0,2,0,4970.863131075258,0.017253520596829924
E02002881,E02002872,33,0,0,0,7,1,1,18,1,2,3,0,4158.798850770427,0.022275784724548976
E02002881,E02002874,31,0,0,0,7,0,0,19,3,0,2,0,6317.025168243448,0.021164292178892107
E02002881,E02002875,14,0,0,0,5,0,0,6,3,0,0,0,4235.586819179479,0.022710474019141422
E02002881,E02002876,16,0,0,0,4,0,0,10,1,1,0,0,3031.554741638116,0.025172793434557347
E02002881,E02002877,12,0,0,0,2,0,0,5,2,1,1,1,6262.086900742421,0.018426944797282272
E02002881,E02002878,36,0,0,0,4,0,0,10,1,0,21,0,1491.1990520134823,0.018457492162086246
E02002881,E02002879,18,0,0,0,5,0,1,9,1,0,2,0,4975.903519432543,0.03176426929785142
E02002881,E02002881,105,0,1,0,7,0,0,39,5,0,52,1,0,0.026483947572602133
E02002881,E02002884,27,0,0,0,8,0,0,17,0,0,0,2,5300.167031829392,NaN
E02002881,E02002885,43,0,1,0,13,0,0,22,5,1,1,0,4307.923484701981,0.0190233112894309
E02002881,E02002886,37,0,0,0,12,0,1,13,2,1,7,1,2821.0880637096006,0.01860909393806686
E02002881,E02002887,129,0,0,0,12,1,1,51,5,5,54,0,1684.5553765838347,0.01856742051198895
E02002881,E02002888,15,0,0,0,8,1,0,6,0,0,0,0,7716.895938736654,0.021371537577728514
E02002881,E02002889,56,0,1,0,28,0,1,17,4,1,1,3,5177.157080400335,0.015261789391027554
E02002881,E02002890,58,0,0,0,37,0,1,12,1,4,3,0,6609.356147166262,0.018337091767909007
E02002881,E02002892,57,0,0,0,4,0,1,21,6,11,13,1,2216.7700359329947,0.020100373809766224
E02002881,E02002893,30,0,0,0,11,0,0,15,1,1,2,0,4793.271676134168,0.03542050902586265
E02002881,E02002895,35,0,0,0,21,0,0,12,2,0,0,0,5855.311757863273,0.028733937531851547
E02002881,E02002896,32,0,0,0,10,2,2,17,0,1,0,0,7992.986351344077,0.021880997503149247
E02002881,E02002897,15,0,0,0,5,0,1,4,2,1,2,0,3816.4626550906437,0.026527733971014465
E02002881,E02002898,107,0,1,0,33,0,2,62,5,4,0,0,5829.706362483717,0.014870765927054
E02002881,E02002899,40,0,0,0,17,0,0,16,4,0,3,0,5545.3278870366985,NaN
E02002881,E02006904,178,0,6,1,86,1,1,59,12,3,8,1,7888.006415218091,0.020321967505138747
E02002881,E02006905,54,0,0,0,22,0,1,27,2,0,2,0,7796.162088636811,0.03529152520129162
E02002882,E02002869,22,0,0,0,8,0,0,14,0,0,0,0,6523.997092804547,0.03545840194411666
E02002882,E02002871,13,0,0,0,1,0,0,10,1,0,1,0,5165.9905262226175,0.0339816678529001
E02002882,E02002872,23,0,4,0,8,0,0,11,0,0,0,0,6025.108448643093,0.026751893084722964
E02002882,E02002874,97,0,0,0,19,0,0,59,3,4,12,0,3051.9067687884444,0.023844149145937334
E02002882,E02002875,12,0,0,0,5,0,0,4,0,1,2,0,3693.1554204536114,0.04423566381719571
E02002882,E02002876,23,0,1,0,4,0,0,8,0,6,4,0,3964.2863938710407,0.03489314909499814
E02002882,E02002877,71,0,0,1,11,1,1,33,1,3,20,0,2160.9175941467115,0.01865957284336785
E02002882,E02002879,58,0,0,0,8,2,0,28,5,2,13,0,2075.0527182342867,0.025052752525805133
E02002882,E02002881,19,0,0,0,3,0,0,14,0,2,0,0,6358.4482123198395,0.03195909653263675
E02002882,E02002882,87,0,0,1,16,0,0,32,2,0,36,0,0,0.03589504243821377
E02002882,E02002883,28,0,0,0,5,0,0,9,1,0,13,0,2062.1058432235277,0.021984646222860994
E02002882,E02002884,78,0,1,0,5,0,0,24,2,2,44,0,935.4985293866979,0.025328219672269107
E02002882,E02002885,35,0,1,0,2,0,0,18,0,3,11,0,2175.436295572475,0.02810204355506696
E02002882,E02002886,26,0,0,0,5,0,0,17,2,2,0,0,3518.0407603596273,0.027397768237384216
E02002882,E02002887,32,0,1,0,9,0,1,19,1,0,1,0,5530.004670926605,0.03543027227494128
E02002882,E02002888,18,0,0,1,3,0,0,7,1,2,4,0,1481.2303775205617,0.030012826367931917
E02002882,E02002889,245,0,1,2,59,1,0,71,13,10,88,0,1584.4632628870258,0.01893737419992322
E02002882,E02002890,215,0,1,1,64,1,0,42,6,8,92,0,1706.8890852336644,0.04476871645677907
E02002882,E02002892,13,0,0,0,2,0,0,10,1,0,0,0,6978.447222229844,0.038979714058199916
E02002882,E02002893,28,0,0,0,9,0,0,11,2,1,5,0,2659.6586685831503,0.02604629334039274
E02002882,E02002895,124,0,0,1,34,1,0,48,3,7,30,0,2679.3302510002077,0.018139667749108374
E02002882,E02002896,49,0,0,0,14,1,0,23,2,0,9,0,3004.382304024925,0.024273718918404706
E02002882,E02002898,148,0,0,1,32,0,0,84,6,17,7,1,3711.036319372146,0.01788880507788041
E02002882,E02002899,100,0,0,0,20,0,0,53,7,11,9,0,5915.393261270512,0.020914268418283324
E02002882,E02006904,544,0,7,5,162,1,2,119,14,32,200,2,2953.1453790073874,0.017622685287721422
E02002882,E02006905,109,0,0,0,32,0,1,53,2,6,15,0,3740.188741710343,0.018290753646759264
E02002883,E02002869,23,0,0,1,5,0,0,16,0,1,0,0,7846.823524930759,0.033641825781884876
E02002883,E02002871,14,0,0,0,2,1,0,7,1,1,2,0,6384.855586898344,0.022869007239762176
E02002883,E02002872,21,0,1,0,4,0,0,14,2,0,0,0,8138.394167391759,0.018234414872965874
E02002883,E02002874,78,0,0,0,23,0,1,47,3,1,3,0,3503.227173815712,0.01935629356195269
E02002883,E02002875,11,0,0,0,1,0,0,9,0,1,0,0,5333.843071501611,0.0241705151609701
E02002883,E02002876,11,0,0,0,1,0,0,9,1,0,0,0,5977.928616308212,0.021821534639417307
E02002883,E02002877,51,0,1,0,7,0,1,32,3,0,7,0,2713.843121712202,0.02435860853513749
E02002883,E02002879,36,0,0,1,8,1,0,20,1,3,2,0,3947.5516383690638,0.017371149554529366
E02002883,E02002881,25,0,0,0,5,0,0,17,0,1,2,0,7961.838751681103,0.02590338885476663
E02002883,E02002882,42,0,0,0,5,2,0,16,1,1,17,0,2062.1058432235286,0.027948275662509552
E02002883,E02002883,128,0,0,0,27,0,1,50,11,3,36,0,0,0.02316504027624755
E02002883,E02002884,33,0,0,0,7,1,0,20,2,0,3,0,2997.604372610227,0.017525336271997122
E02002883,E02002885,32,0,4,0,6,0,0,19,1,0,2,0,4023.2962530894824,0.018087462982381636
E02002883,E02002886,21,0,0,0,4,0,1,13,1,0,2,0,5233.337185686317,0.024630547016824492
E02002883,E02002887,27,0,0,0,7,0,1,12,3,1,3,0,7203.98735976588,0.02685091961516301
E02002883,E02002888,39,0,0,0,6,0,0,16,3,1,13,0,672.7319324844073,0.020334519713720987
E02002883,E02002889,131,0,0,0,67,2,1,40,4,2,14,1,3041.9786215539884,0.01769747368464878
E02002883,E02002890,170,0,0,0,75,1,0,46,8,4,36,0,1624.6787311075736,0.02443016502495232
E02002883,E02002891,15,0,0,0,2,0,0,7,2,0,4,0,2039.6067061288434,0.028811750689234146
E02002883,E02002892,18,0,0,0,6,0,0,11,0,0,1,0,8652.429911069119,0.01667610858176021
E02002883,E02002893,28,0,0,0,7,1,0,16,1,1,2,0,4333.6413574224225,0.02298218993754752
E02002883,E02002895,87,0,0,0,27,2,1,34,6,3,14,0,3944.363923002324,0.020792201552241842
E02002883,E02002896,94,0,0,1,23,4,0,47,6,3,10,0,2569.266446968314,0.022681551390544622
E02002883,E02002898,129,0,0,0,34,0,0,73,9,9,2,2,4568.833114941872,0.0263186339554188
E02002883,E02002899,41,0,0,0,13,0,0,21,0,3,4,0,7319.197591636337,0.018265675065354973
E02002883,E02006904,393,0,1,0,172,3,4,135,22,10,46,0,2963.1524814702825,0.017125572316085417
E02002883,E02006905,94,0,0,0,31,0,0,46,8,4,5,0,4079.7194928235485,0.03362150495851858
E02002884,E02002869,11,0,1,0,1,0,0,7,0,0,2,0,5588.498563417846,0.027881488655861025
E02002884,E02002871,13,0,0,0,11,0,0,2,0,0,0,0,4230.49199683592,0.01860909393806686
E02002884,E02002872,20,0,0,1,11,0,0,7,0,1,0,0,5089.609919256392,0.016076813272165428
E02002884,E02002874,35,0,1,1,14,0,0,11,1,2,5,0,2712.745072040801,NaN
E02002884,E02002876,21,0,2,0,4,0,0,7,1,0,6,1,3028.7878644843413,0.019036358076133807
E02002884,E02002877,24,0,1,0,4,0,1,6,0,0,11,1,1821.7558973990679,0.02027465096021354
E02002884,E02002879,45,0,1,0,2,0,0,9,1,0,31,1,1139.554188847589,0.018490300540618843
E02002884,E02002881,12,0,0,0,1,0,0,4,1,2,4,0,5422.949682933142,0.02071050847657419
E02002884,E02002882,31,0,0,0,2,1,0,4,0,0,24,0,935.4985293866981,0.01846541958985125
E02002884,E02002884,107,0,5,2,15,0,0,19,3,3,59,1,0,0.024612384559292547
E02002884,E02002885,70,0,1,0,0,1,0,24,2,0,42,0,1239.9377661857775,0.018219978009697036
E02002884,E02002886,12,0,0,0,4,0,0,3,2,0,3,0,2582.5422309729292,0.022666065671997485
E02002884,E02002887,17,0,0,0,7,0,0,7,1,1,1,0,5046.708974254355,0.021923818881712433
E02002884,E02002888,24,0,0,0,8,1,1,10,0,0,4,0,2416.7289069072594,0.019129583120429852
E02002884,E02002889,124,0,11,0,22,4,0,32,4,6,43,2,1590.7289308166862,0.020212006672811932
E02002884,E02002890,131,0,10,2,38,0,0,18,5,9,48,1,2024.2967228086268,NaN
E02002884,E02002891,12,0,1,0,0,0,0,9,0,0,2,0,4094.0331057630956,0.023459332615234762
E02002884,E02002893,38,0,0,0,6,0,0,16,3,3,10,0,2336.2220215661596,0.02572332608364521
E02002884,E02002895,75,0,11,1,10,0,0,18,3,5,27,0,2446.334867258528,0.0211532935026894
E02002884,E02002896,51,0,0,0,9,1,1,23,0,6,11,0,3492.6515253309003,0.017341726565083114
E02002884,E02002898,117,0,1,0,35,2,0,42,4,14,19,0,3492.4932406311486,0.01748025462195193
E02002884,E02002899,34,0,0,0,9,0,1,8,1,12,3,0,6081.773548393354,0.02219415531240717
E02002884,E02006904,337,0,64,1,83,2,1,37,21,35,89,4,2977.8038358807285,0.024435070783800635
E02002884,E02006905,64,0,4,0,14,0,0,26,3,3,12,2,3764.847198583684,0.018899808330984886
E02002885,E02002869,21,0,2,0,5,0,0,8,2,0,4,0,5378.87520764725,0.017454870323289042
E02002885,E02002871,13,0,1,0,5,0,0,5,1,0,1,0,3983.4229172969563,0.02221567036019272
E02002885,E02002872,21,0,4,1,5,1,0,7,0,1,0,2,4879.986563485797,0.02637051239547084
E02002885,E02002874,36,0,0,0,11,0,0,9,6,3,7,0,3759.1648465289873,0.015910700995440546
E02002885,E02002876,13,0,3,0,1,0,0,7,0,0,2,0,2615.4486174062454,0.024889294877586607
E02002885,E02002877,12,0,3,0,4,0,0,4,0,0,1,0,2845.8226078962102,0.020651797981634783
E02002885,E02002879,47,0,1,1,6,0,0,14,1,1,23,0,1559.6392265863321,0.021885263451169056
E02002885,E02002882,17,0,0,0,3,0,0,5,2,1,6,0,2175.436295572476,0.024251532260723123
E02002885,E02002884,55,0,3,1,5,0,0,14,4,2,25,1,1239.9377661857775,0.015036861728885357
E02002885,E02002885,181,0,1,1,19,2,0,28,5,3,122,0,0,0.02425588932809235
E02002885,E02002886,28,0,0,0,4,0,2,10,2,0,10,0,1603.9303871473269,0.030644539870929466
E02002885,E02002887,25,0,1,0,7,0,0,10,0,2,5,0,3972.501276860588,0.025472178245019687
E02002885,E02002888,13,0,0,0,7,0,0,5,0,0,1,0,3327.8296750110953,0.01620201565137562
E02002885,E02002889,173,0,32,3,25,6,1,33,6,6,59,2,1213.54268557819,0.02152012346381915
E02002885,E02002890,101,0,21,1,24,0,0,12,3,4,36,0,2714.433740242525,0.017043836156349527
E02002885,E02002892,14,0,0,0,4,0,0,4,2,2,2,0,NA,0.021109950010471026
E02002885,E02002893,63,0,3,0,10,1,0,20,2,0,27,0,1394.3229209333244,0.03110485438473061
E02002885,E02002895,79,0,17,1,14,0,0,17,4,1,25,0,1657.2734716804348,0.02006255999474691
E02002885,E02002896,46,0,5,1,8,0,0,22,1,1,7,1,4029.3719565219326,0.023406212009284586
E02002885,E02002898,118,0,8,0,44,1,0,30,10,4,21,0,2658.9078651535388,0.02392620176255411
E02002885,E02002899,40,0,3,0,7,0,0,14,3,7,6,0,5139.87444776052,0.039635129950495576
E02002885,E02006835,17,0,3,0,2,0,0,4,5,1,2,0,NA,0.0359938662795657
E02002885,E02006904,350,0,117,3,75,1,0,42,18,14,75,5,3269.182694270909,0.027351644778780562
E02002885,E02006905,85,0,6,1,17,0,1,34,9,5,12,0,3995.2252775798574,0.02967267412619233
E02002886,E02002869,31,0,2,0,6,0,0,20,2,0,1,0,5668.978404837093,0.03060839274809921
E02002886,E02002871,15,0,0,0,3,2,0,9,1,0,0,0,4333.727960169063,0.03529152520129162
E02002886,E02002872,29,0,0,0,8,0,0,19,0,1,1,0,5170.08976067564,0.023585293764149785
E02002886,E02002874,54,0,0,0,11,0,0,30,7,1,5,0,4281.458440326803,NaN
E02002886,E02002875,15,0,0,0,4,0,0,5,0,1,5,0,3086.0965734314086,0.04034223572915289
E02002886,E02002876,30,0,1,0,2,0,0,18,2,0,7,0,2640.3728416630343,0.03678161220184775
E02002886,E02002877,20,0,0,0,5,2,0,10,2,0,1,0,3863.3841332331544,0.03330515510377344
E02002886,E02002879,37,0,1,0,4,1,0,24,0,1,6,0,2577.2007519232766,0.026455896122856044
E02002886,E02002881,33,0,0,1,10,0,0,17,1,0,4,0,2821.272574968658,0.03123779786839446
E02002886,E02002882,22,0,0,0,4,0,0,16,0,1,1,0,3493.716803178557,0.043176623573936784
E02002886,E02002883,18,0,0,0,1,0,0,12,2,0,3,0,5377.192816874299,0.022126066500733482
E02002886,E02002884,38,0,1,0,1,0,0,26,2,3,5,0,2558.2182737918583,0.029897582098764516
E02002886,E02002885,101,0,0,0,5,1,0,59,6,1,28,1,1579.6064299662562,0.0318801477386558
E02002886,E02002886,154,0,1,0,12,1,0,55,4,6,74,1,0,0.044485107698835805
E02002886,E02002887,69,0,2,0,6,0,0,43,5,3,10,0,2624.010651518988,0.034860909309649246
E02002886,E02002889,117,0,5,0,41,3,1,52,3,3,9,0,2448.8400256646114,0.035422302924352465
E02002886,E02002890,113,0,9,0,44,1,0,41,6,1,11,0,3881.03909243054,0.03244783315104052
E02002886,E02002892,34,0,0,0,6,0,0,24,2,1,1,0,4072.453202822226,0.031089817218555412
E02002886,E02002893,96,0,0,0,13,0,1,44,9,0,29,0,1785.1359188305726,0.037339399172046636
E02002886,E02002894,24,0,0,0,2,0,0,5,2,0,15,0,2620.928681610289,0.02967932000064292
E02002886,E02002895,83,0,4,0,25,2,0,32,7,4,8,1,2812.348148031364,0.02328588872994776
E02002886,E02002896,59,0,1,0,15,3,1,36,1,0,2,0,5264.669296608353,0.05062209434275708
E02002886,E02002898,187,0,1,1,34,0,1,91,15,18,24,2,3171.378387582513,0.043807319824982045
E02002886,E02002899,79,0,0,0,10,0,0,33,2,8,25,1,4389.195329289819,0.02847023777298437
E02002886,E02006904,273,0,31,0,112,3,1,82,15,9,19,1,4701.665597692869,0.024081256144533297
E02002886,E02006905,107,0,3,0,22,1,1,55,9,7,8,1,5068.185193325954,0.024626454191849712
E02002887,E02002869,24,0,2,0,5,0,0,14,1,1,1,0,6006.908875752944,0.022113354008247432
E02002887,E02002871,14,0,0,0,4,0,0,9,1,0,0,0,5973.491758734926,0.03678959737931492
E02002887,E02002872,35,0,0,0,7,0,0,18,6,0,4,0,5495.509598743384,0.03415288356471963
E02002887,E02002874,33,0,1,0,8,0,1,20,1,2,0,0,6367.222479157415,0.03624777950287608
E02002887,E02002875,12,0,0,0,1,0,0,10,0,0,1,0,4725.860371997273,0.029114845471617138
E02002887,E02002876,16,0,0,0,1,0,0,13,0,1,0,1,3622.4156330654832,0.041892295823027385
E02002887,E02002877,18,0,0,0,6,0,1,8,2,0,1,0,6120.5164417769065,0.04656101183429398
E02002887,E02002878,19,0,1,0,3,0,0,7,0,0,8,0,2336.1620819307054,0.03633984519958179
E02002887,E02002879,15,0,0,0,2,0,0,10,0,2,0,1,4834.333060467029,0.03455566469280215
E02002887,E02002880,12,0,0,0,0,2,0,4,2,2,2,0,1912.6216905537294,0.04881428542286852
E02002887,E02002881,29,0,0,0,1,0,0,14,2,1,11,0,1716.512091035348,0.03545840194411666
E02002887,E02002884,19,0,0,0,5,0,0,14,0,0,0,0,4880.654122722724,0.025260173283336178
E02002887,E02002885,28,0,1,0,8,0,1,12,5,0,1,0,3902.042278897123,0.04034223572915289
E02002887,E02002886,63,0,0,0,4,0,0,28,6,3,21,1,2586.340117481659,NaN
E02002887,E02002887,158,0,0,1,15,1,0,61,7,9,63,1,0,0.03925217761416932
E02002887,E02002889,47,0,0,1,27,0,0,17,1,0,1,0,4251.659873649332,0.03386796378263592
E02002887,E02002890,61,0,1,0,28,0,0,22,5,1,4,0,5683.85894041526,0.029100768761956258
E02002887,E02002892,48,0,0,0,5,0,0,20,4,4,15,0,1487.1920329952377,0.023039734906763296
E02002887,E02002893,37,0,0,0,8,0,0,22,2,1,4,0,3171.939587306364,0.02109213874089937
E02002887,E02002894,16,0,0,0,2,1,0,7,1,2,3,0,1488.3811875990218,0.024573438001663245
E02002887,E02002895,30,0,1,0,15,1,0,12,1,0,0,0,4233.979669035472,0.03174603393685513
E02002887,E02002896,40,0,0,0,12,0,1,23,2,1,1,0,7067.489144593074,0.034380922521825064
E02002887,E02002897,13,0,0,0,6,0,0,5,0,0,2,0,2646.4648166122793,0.04556212604920698
E02002887,E02002898,140,0,0,0,45,0,4,55,18,12,6,0,4208.374273655913,0.02599121248373868
E02002887,E02002899,41,0,0,0,9,0,0,15,2,8,7,0,3923.5420275997767,0.026923756851316587
E02002887,E02006904,155,0,4,1,80,3,0,48,7,4,7,1,6266.674326390288,0.039264949175445533
E02002887,E02006905,73,0,0,0,13,1,0,48,6,2,3,0,6174.829999809007,0.036894308288345994
E02002888,E02002872,23,0,7,0,5,0,0,5,4,2,0,0,7506.33882616366,0.02741474683552839
E02002888,E02002874,32,0,0,1,15,0,0,12,0,1,3,0,3777.46715103543,0.021679435657379856
E02002888,E02002876,14,0,0,0,6,0,0,5,2,0,1,0,5445.5167713916,0.025953021433233248
E02002888,E02002877,22,0,0,0,7,0,0,8,2,1,4,0,2988.0830989319206,0.04661260269778397
E02002888,E02002879,19,0,0,0,4,0,0,11,2,1,1,0,3556.283095754851,0.02884993734396117
E02002888,E02002881,14,0,0,0,4,0,0,9,1,0,0,0,7301.407835690049,0.026105170290993046
E02002888,E02002882,32,0,0,0,8,0,0,9,0,0,15,0,1481.2303775205617,0.02674021766691957
E02002888,E02002883,33,0,0,0,3,0,0,17,1,1,11,0,672.7319324844073,0.027305911026935054
E02002888,E02002884,38,0,0,1,10,0,0,16,5,1,5,0,2416.728906907261,0.024530744697183502
E02002888,E02002885,21,0,3,0,1,1,0,7,4,0,5,0,3362.865337098427,0.022437881597397107
E02002888,E02002886,21,0,0,0,6,0,0,11,0,1,2,1,4572.906269695263,0.017256220216077225
E02002888,E02002887,12,0,0,0,4,0,0,5,2,1,0,0,6543.556443774824,0.020419531795458357
E02002888,E02002888,125,0,1,0,20,1,0,35,5,0,63,0,0,0.021551859123383033
E02002888,E02002889,97,0,2,1,41,0,0,15,3,1,34,0,2369.2466890695796,0.028951226843071946
E02002888,E02002890,173,0,1,0,49,4,0,38,2,5,73,1,951.9467986231662,0.03314420008240208
E02002888,E02002893,31,0,0,0,7,0,0,11,0,1,12,0,3673.2104414313685,0.024088691009653638
E02002888,E02002895,60,0,1,0,19,1,0,14,3,2,20,0,3271.631990517917,0.02735002648512772
E02002888,E02002896,65,0,0,0,15,1,0,17,3,2,27,0,1900.2940553913177,0.02536965426909869
E02002888,E02002898,105,0,0,1,41,1,3,34,7,7,11,0,3896.1011824574657,0.0339816678529001
E02002888,E02002899,21,0,0,0,11,0,0,8,1,1,0,0,6646.465659151929,0.021353256278762417
E02002888,E02006904,339,0,1,2,100,2,1,57,12,12,151,1,2287.93787707132,0.03678161220184775
E02002888,E02006905,86,0,0,0,28,0,0,29,6,12,11,0,3406.987560339142,0.03925217761416932
E02002889,E02002869,15,0,1,0,9,0,1,3,0,1,0,0,6529.712748133695,NaN
E02002889,E02002872,12,0,6,0,3,0,0,1,0,1,1,0,6030.824103972241,0.020945503786494332
E02002889,E02002874,18,0,1,0,4,0,0,7,3,0,3,0,4158.602026133687,0.018896703217329492
